date,time,app,pid,x,y
09/22/2020,16:34:34,Firefox,23353,858.48828125,704.10546875
09/22/2020,16:34:35,Firefox,23353,864.22265625,741.96875
09/22/2020,16:34:36,Firefox,23353,765.11328125,745.234375
09/22/2020,16:34:37,Firefox,23353,765.11328125,792.91015625
09/22/2020,16:34:38,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:39,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:40,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:41,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:42,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:43,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:44,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:45,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:46,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:47,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:48,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:49,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:50,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:51,Firefox,23353,755.32421875,639.12109375
09/22/2020,16:34:52,Firefox,23353,883.609375,797.59375
09/22/2020,16:34:53,Firefox,23353,883.609375,797.59375
09/22/2020,16:34:54,Firefox,23353,1076.87890625,337.3984375
09/22/2020,16:34:55,Firefox,23353,1132.1328125,337.34375
09/22/2020,16:34:56,Firefox,23353,1107.7421875,346.23046875
09/22/2020,16:34:57,Firefox,23353,765.96875,786.578125
09/22/2020,16:34:58,Firefox,23353,851.13671875,767.78515625
09/22/2020,16:34:59,Firefox,23353,846.67578125,800.80078125
09/22/2020,16:35:00,Firefox,23353,846.67578125,800.80078125
09/22/2020,16:35:01,Firefox,23353,645.87890625,620.16796875
09/22/2020,16:35:02,Firefox,23353,868.296875,519.375
09/22/2020,16:35:03,Firefox,23353,868.296875,519.375
09/22/2020,16:35:04,Firefox,23353,868.296875,519.375
09/22/2020,16:35:05,Firefox,23353,868.296875,519.375
09/22/2020,16:35:06,Firefox,23353,868.296875,519.375
09/22/2020,16:35:07,Firefox,23353,868.296875,519.375
09/22/2020,16:35:08,Firefox,23353,868.296875,519.375
09/22/2020,16:35:09,Firefox,23353,868.296875,519.375
09/22/2020,16:35:10,Firefox,23353,868.296875,519.375
09/22/2020,16:35:11,Firefox,23353,868.296875,519.375
09/22/2020,16:35:12,Firefox,23353,868.296875,519.375
09/22/2020,16:35:13,Firefox,23353,868.296875,519.375
09/22/2020,16:35:14,Firefox,23353,868.296875,519.375
09/22/2020,16:35:15,Firefox,23353,868.296875,519.375
09/22/2020,16:35:16,Firefox,23353,512.1953125,408.08203125
09/22/2020,16:35:17,Firefox,23353,501.296875,358.03125
09/22/2020,16:35:18,Firefox,23353,425.48828125,118.75
